flight_id,airline,origin,destination,departure_time,scheduled_arrival,actual_arrival,flight_duration_minutes,status,delay_minutes,cancellation_reason,passenger_count,fuel_consumption_kg
LA5386,American,JFK,CDG,2025-05-03 09:54:02.225653,2025-05-03 12:28:02.225653,2025-05-03 12:26:02.225653,154,on_time,0,,189,22553
EK4445,Lufthansa,SFO,ATL,2025-05-01 22:18:29.315654,2025-05-02 08:18:29.315654,2025-05-02 08:16:29.315654,600,on_time,0,,257,29155
UA2014,Latam,DFW,SFO,2025-05-01 12:19:11.477507,2025-05-01 19:53:11.477507,2025-05-01 19:59:11.477507,454,on_time,0,,131,16401
LA8979,Emirates,LAX,CDG,2025-05-05 09:08:02.323651,2025-05-05 17:39:02.323651,2025-05-05 17:36:02.323651,511,on_time,0,,216,8220
UA3909,American,LHR,LAX,2025-05-06 10:57:23.261897,2025-05-06 14:26:23.261897,2025-05-06 15:40:23.261897,209,delayed,74,,291,20432
DL6912,Delta,CDG,ORD,2025-05-01 22:37:53.415145,2025-05-01 23:23:53.415145,2025-05-01 23:20:53.415145,46,on_time,0,,76,13327
DL4686,Latam,ORD,SFO,2025-05-03 09:47:29.596276,2025-05-03 10:48:29.596276,2025-05-03 10:52:29.596276,61,on_time,0,,219,20496
LA8076,Emirates,LHR,LAX,2025-05-02 19:11:53.790389,2025-05-02 20:57:53.790389,2025-05-02 21:08:53.790389,106,on_time,0,,129,7204
AA1338,Delta,JFK,CDG,2025-05-07 20:55:41.070179,2025-05-08 08:48:41.070179,2025-05-08 08:49:41.070179,713,on_time,0,,178,15116
UA3735,Latam,CDG,JFK,2025-05-03 09:18:17.435430,2025-05-03 10:34:17.435430,2025-05-03 10:35:17.435430,76,on_time,0,,216,18740
LH5035,United,ORD,SFO,2025-05-04 04:30:08.063627,2025-05-04 06:49:08.063627,2025-05-04 06:44:08.063627,139,on_time,0,,175,19113
EK6989,Latam,GRU,ATL,2025-05-03 12:48:34.685018,2025-05-03 17:16:34.685018,2025-05-03 17:16:34.685018,268,on_time,0,,169,5190
LH192,Emirates,LHR,GRU,2025-05-01 20:31:19.386575,2025-05-02 00:34:19.386575,2025-05-02 00:38:19.386575,243,on_time,0,,278,25695
UA1553,Delta,LHR,ATL,2025-05-03 14:22:50.442973,2025-05-04 01:48:50.442973,2025-05-04 02:00:50.442973,686,on_time,0,,183,5600
LA3572,American,ORD,ATL,2025-05-05 05:49:13.312017,2025-05-05 17:04:13.312017,2025-05-05 17:05:13.312017,675,on_time,0,,253,24040
EK5848,United,ATL,LHR,2025-05-04 09:59:52.710580,2025-05-04 10:38:52.710580,2025-05-04 10:47:52.710580,39,on_time,0,,181,5655
DL714,American,ATL,JFK,2025-05-02 02:22:54.994380,2025-05-02 08:29:54.994380,,367,canceled,0,crew,0,0
UA9599,Delta,ATL,SFO,2025-05-05 04:21:01.570552,2025-05-05 14:05:01.570552,2025-05-05 14:20:01.570552,584,on_time,0,,167,14611
AA3442,United,LHR,JFK,2025-05-02 10:32:57.629774,2025-05-02 20:18:57.629774,2025-05-02 20:32:57.629774,586,on_time,0,,174,6423
EK5767,Delta,GRU,SFO,2025-05-04 13:18:18.741455,2025-05-05 01:14:18.741455,2025-05-05 01:14:18.741455,716,on_time,0,,67,12130
LA9809,Emirates,ORD,GRU,2025-05-05 19:11:50.010444,2025-05-06 05:59:50.010444,2025-05-06 06:02:50.010444,648,on_time,0,,300,20452
AA3196,United,DFW,LHR,2025-05-08 02:45:34.457861,2025-05-08 09:25:34.457861,2025-05-08 09:32:34.457861,400,on_time,0,,147,28360
DL5783,American,ATL,SFO,2025-05-02 10:14:54.890519,2025-05-02 13:27:54.890519,2025-05-02 13:33:54.890519,193,on_time,0,,83,26576
AA8735,Delta,DFW,SFO,2025-05-06 10:41:06.147190,2025-05-06 16:10:06.147190,2025-05-06 16:15:06.147190,329,on_time,0,,53,9246
EK6193,Delta,ATL,SFO,2025-05-01 23:59:05.354411,2025-05-02 02:07:05.354411,2025-05-02 04:36:05.354411,128,diverted,0,,247,23807
UA752,United,GRU,JFK,2025-05-07 06:02:59.819273,2025-05-07 17:14:59.819273,2025-05-07 17:22:59.819273,672,on_time,0,,259,8852
AA3087,Latam,GRU,CDG,2025-05-07 19:55:57.863300,2025-05-08 04:30:57.863300,2025-05-08 04:30:57.863300,515,overbooked,0,,164,18983
LH6175,Lufthansa,JFK,DFW,2025-05-04 19:06:42.828417,2025-05-04 21:47:42.828417,2025-05-04 21:53:42.828417,161,on_time,0,,220,14767
UA8587,Lufthansa,LAX,DFW,2025-05-04 00:23:55.043761,2025-05-04 10:29:55.043761,2025-05-04 10:25:55.043761,606,on_time,0,,50,18906
LH9507,Emirates,ORD,LAX,2025-05-03 21:56:04.943930,2025-05-03 23:50:04.943930,2025-05-04 00:00:04.943930,114,on_time,0,,99,10628
EK2368,American,LHR,LAX,2025-05-02 18:56:08.098170,2025-05-02 20:13:08.098170,2025-05-02 20:09:08.098170,77,on_time,0,,146,5390
LA5410,American,LHR,CDG,2025-05-04 00:03:51.653580,2025-05-04 02:03:51.653580,2025-05-04 01:59:51.653580,120,on_time,0,,281,16941
LA437,Lufthansa,JFK,LAX,2025-05-03 13:04:52.250066,2025-05-03 19:28:52.250066,2025-05-03 19:34:52.250066,384,on_time,0,,76,22693
AA2754,Emirates,LHR,GRU,2025-05-06 20:27:38.369121,2025-05-07 03:09:38.369121,,402,canceled,0,mechanical,0,0
LH8829,Latam,CDG,ORD,2025-05-07 01:10:13.307787,2025-05-07 07:21:13.307787,2025-05-07 07:23:13.307787,-371,on_time,0,,259,7109
AA6467,Delta,ATL,LAX,2025-05-07 13:16:59.216327,2025-05-07 16:09:59.216327,2025-05-07 16:23:59.216327,173,on_time,0,,266,6210
LA2307,Latam,LHR,DFW,2025-05-02 07:07:58.379962,2025-05-02 15:46:58.379962,2025-05-02 15:44:58.379962,519,on_time,0,,157,20719
EK3154,Latam,LHR,CDG,2025-05-07 18:07:44.705503,2025-05-07 19:04:44.705503,2025-05-07 18:59:44.705503,57,on_time,0,,293,15786
EK2812,Lufthansa,DFW,JFK,2025-05-05 13:54:09.837973,2025-05-06 01:31:09.837973,2025-05-06 10:44:09.837973,697,delayed,553,,134,13802
AA4164,Emirates,SFO,ATL,2025-05-06 04:19:17.317467,2025-05-06 15:57:17.317467,2025-05-06 16:11:17.317467,698,on_time,0,,265,16239
LA5323,Lufthansa,LHR,GRU,2025-05-04 16:30:59.956839,2025-05-04 19:02:59.956839,2025-05-04 19:04:59.956839,152,on_time,0,,241,11326
DL3497,Lufthansa,ATL,GRU,2025-05-02 17:15:26.081410,2025-05-02 23:42:26.081410,2025-05-02 23:56:26.081410,387,on_time,0,,214,15466
LA728,Lufthansa,GRU,LAX,2025-05-07 21:52:44.748122,2025-05-08 04:41:44.748122,2025-05-08 04:37:44.748122,409,on_time,0,,149,19092
LH6509,Delta,DFW,GRU,2025-05-01 16:24:59.076206,2025-05-02 01:29:59.076206,2025-05-02 01:37:59.076206,545,on_time,0,,89,22342
LH7769,United,CDG,SFO,2025-05-06 21:05:50.007508,2025-05-07 01:05:50.007508,2025-05-07 01:02:50.007508,-240,on_time,0,,127,10883
AA8125,American,ORD,GRU,2025-05-05 11:24:52.533603,2025-05-05 11:55:52.533603,2025-05-05 11:53:52.533603,31,on_time,0,,83,13823
EK7302,United,ORD,SFO,2025-05-06 11:24:48.482950,2025-05-06 16:46:48.482950,2025-05-06 16:57:48.482950,322,on_time,0,,234,29832
UA7109,Lufthansa,GRU,LHR,2025-05-05 11:34:40.518166,2025-05-05 12:08:40.518166,2025-05-05 12:06:40.518166,34,on_time,0,,244,8209
AA8010,Latam,ATL,GRU,2025-05-07 22:26:36.002145,2025-05-08 04:38:36.002145,2025-05-08 04:49:36.002145,372,on_time,0,,242,21374
DL793,Lufthansa,ORD,CDG,2025-05-05 20:35:25.296665,2025-05-06 03:46:25.296665,2025-05-06 03:58:25.296665,431,on_time,0,,149,29237
DL6012,Latam,LHR,LAX,2025-05-02 17:40:47.433687,2025-05-03 01:58:47.433687,2025-05-03 02:00:47.433687,498,on_time,0,,109,5052
UA2107,Latam,ATL,GRU,2025-05-01 23:48:57.352055,2025-05-02 02:38:57.352055,2025-05-02 02:45:57.352055,-170,on_time,0,,164,28446
DL8251,Delta,SFO,DFW,2025-05-01 02:39:08.991034,2025-05-01 04:03:08.991034,2025-05-01 11:02:08.991034,84,delayed,419,,165,21210
EK8056,Delta,JFK,CDG,2025-05-03 06:05:21.072196,2025-05-03 09:22:21.072196,2025-05-03 09:23:21.072196,197,on_time,0,,201,15197
UA2896,Delta,SFO,DFW,2025-05-07 07:57:08.961884,2025-05-07 18:23:08.961884,2025-05-07 18:23:08.961884,626,overbooked,0,,102,16876
UA2758,United,ATL,GRU,2025-05-06 20:08:42.265672,2025-05-07 00:20:42.265672,2025-05-07 00:19:42.265672,252,on_time,0,,58,20986
AA3480,United,ORD,JFK,2025-05-02 03:39:29.988052,2025-05-02 13:43:29.988052,2025-05-02 13:52:29.988052,604,on_time,0,,87,29908
EK3658,Emirates,LHR,ORD,2025-05-03 18:34:51.713896,2025-05-04 04:16:51.713896,2025-05-04 04:23:51.713896,582,on_time,0,,176,29258
LA6249,Lufthansa,ATL,DFW,2025-05-02 06:59:09.751871,2025-05-02 16:17:09.751871,2025-05-02 16:24:09.751871,558,on_time,0,,216,9170
LH7963,United,LHR,ORD,2025-05-05 04:19:56.586728,2025-05-05 07:33:56.586728,2025-05-05 07:42:56.586728,194,on_time,0,,263,6206
LH9875,Emirates,JFK,LAX,2025-05-07 05:02:02.340796,2025-05-07 15:56:02.340796,2025-05-07 15:53:02.340796,654,on_time,0,,186,29759
EK1815,Lufthansa,ORD,LAX,2025-05-07 03:50:24.417168,2025-05-07 05:03:24.417168,2025-05-07 05:08:24.417168,73,on_time,0,,290,16406
EK7629,Latam,LAX,ATL,2025-05-02 21:45:51.537009,2025-05-03 03:30:51.537009,2025-05-03 03:39:51.537009,345,on_time,0,,171,9150
LH9926,American,ATL,GRU,2025-05-05 21:17:59.994297,2025-05-06 03:23:59.994297,2025-05-06 03:18:59.994297,366,on_time,0,,92,29855
EK8380,Latam,LHR,LAX,2025-05-08 01:20:06.120684,2025-05-08 03:13:06.120684,2025-05-08 03:13:06.120684,113,overbooked,0,,247,7096
AA9704,Latam,JFK,LHR,2025-05-01 21:12:32.603761,2025-05-01 22:59:32.603761,2025-05-01 23:06:32.603761,107,on_time,0,,118,21361
DL1296,American,ATL,DFW,2025-05-03 08:48:02.489289,2025-05-03 13:07:02.489289,2025-05-03 13:14:02.489289,259,on_time,0,,136,20235
LH2797,United,LHR,CDG,2025-05-01 11:01:57.544467,2025-05-01 12:33:57.544467,2025-05-01 14:56:57.544467,92,diverted,0,,221,25726
LA816,United,LAX,ATL,2025-05-01 15:43:03.204609,2025-05-01 16:25:03.204609,2025-05-01 16:32:03.204609,42,on_time,0,,159,8213
EK6134,Delta,LHR,ATL,2025-05-01 07:48:58.256017,2025-05-01 19:17:58.256017,,689,canceled,0,mechanical,0,0
LH4903,Emirates,DFW,ATL,2025-05-01 22:30:03.392725,2025-05-02 03:20:03.392725,2025-05-02 03:23:03.392725,290,on_time,0,,147,9695
UA3640,Latam,LAX,ORD,2025-05-03 21:43:54.089854,2025-05-04 00:53:54.089854,2025-05-04 00:56:54.089854,190,on_time,0,,93,15506
UA3675,United,JFK,SFO,2025-05-07 03:26:47.990000,2025-05-07 04:48:47.990000,2025-05-07 04:48:47.990000,82,overbooked,0,,113,28585
EK8017,United,SFO,GRU,2025-05-05 19:37:01.324077,2025-05-05 21:00:01.324077,2025-05-05 21:11:01.324077,83,on_time,0,,225,6238
EK8295,Latam,JFK,ATL,2025-05-03 23:02:28.912718,2025-05-04 00:02:28.912718,2025-05-04 00:09:28.912718,60,on_time,0,,189,13035
DL3780,American,ORD,LHR,2025-05-06 17:15:16.087693,2025-05-07 03:16:16.087693,2025-05-07 03:31:16.087693,601,on_time,0,,55,24441
UA8323,Latam,LAX,GRU,2025-05-07 13:54:19.609524,2025-05-07 17:52:19.609524,2025-05-07 17:53:19.609524,238,on_time,0,,108,16110
UA1358,United,SFO,LAX,2025-05-04 17:06:44.680165,2025-05-04 23:14:44.680165,2025-05-04 23:14:44.680165,368,on_time,0,,208,6021
AA9850,American,GRU,CDG,2025-05-05 23:07:52.914466,2025-05-06 04:17:52.914466,2025-05-06 04:29:52.914466,310,on_time,0,,224,13407
AA5879,Delta,DFW,SFO,2025-05-06 18:47:16.825987,2025-05-07 02:40:16.825987,2025-05-07 02:47:16.825987,473,on_time,0,,288,22889
AA9015,American,SFO,DFW,2025-05-06 12:51:14.218228,2025-05-06 18:18:14.218228,2025-05-06 18:24:14.218228,327,on_time,0,,81,13120
AA1576,American,LAX,CDG,2025-05-04 12:15:21.536997,2025-05-04 23:00:21.536997,2025-05-05 00:37:21.536997,645,delayed,97,,72,19965
AA3529,American,DFW,LHR,2025-05-02 10:20:53.932498,2025-05-02 16:57:53.932498,2025-05-02 16:53:53.932498,397,on_time,0,,299,6192
DL1090,Emirates,ATL,LAX,2025-05-06 00:55:50.171868,2025-05-06 10:55:50.171868,2025-05-06 10:53:50.171868,600,on_time,0,,268,9212
LA7206,Delta,ATL,SFO,2025-05-05 18:30:28.674478,2025-05-06 02:23:28.674478,2025-05-06 02:35:28.674478,473,on_time,0,,65,9795
UA2830,Latam,DFW,ATL,2025-05-07 13:33:22.964765,2025-05-07 15:26:22.964765,2025-05-07 21:50:22.964765,113,delayed,384,,169,16276
UA3466,American,ORD,LAX,2025-05-07 01:31:26.546487,2025-05-07 13:12:26.546487,2025-05-07 13:09:26.546487,701,on_time,0,,299,6694
UA777,Delta,GRU,ORD,2025-05-06 03:55:10.887452,2025-05-06 13:06:10.887452,2025-05-06 13:14:10.887452,551,on_time,0,,211,29185
LA9904,United,LAX,GRU,2025-05-01 08:48:23.259327,2025-05-01 20:03:23.259327,2025-05-01 20:01:23.259327,675,on_time,0,,115,9371
DL4218,Lufthansa,CDG,ATL,2025-05-01 09:29:58.896331,2025-05-01 14:28:58.896331,2025-05-01 14:24:58.896331,299,on_time,0,,247,24498
AA4530,Lufthansa,GRU,JFK,2025-05-04 16:26:54.604469,2025-05-05 00:54:54.604469,2025-05-05 08:17:54.604469,508,delayed,443,,186,12909
EK2202,American,CDG,ORD,2025-05-01 18:17:22.998015,2025-05-02 03:55:22.998015,2025-05-02 03:58:22.998015,578,on_time,0,,293,22835
AA1154,American,LAX,ATL,2025-05-08 04:47:36.516234,2025-05-08 12:33:36.516234,2025-05-08 12:46:36.516234,466,on_time,0,,227,12316
AA5679,Delta,DFW,LHR,2025-05-01 03:30:22.597726,2025-05-01 07:26:22.597726,2025-05-01 07:31:22.597726,236,on_time,0,,287,21043
EK3153,American,LAX,JFK,2025-05-06 07:43:55.580022,2025-05-06 19:37:55.580022,2025-05-06 19:42:55.580022,714,on_time,0,,165,22829
LA6839,Lufthansa,LHR,SFO,2025-05-05 22:39:09.722321,2025-05-06 02:31:09.722321,2025-05-06 02:28:09.722321,232,on_time,0,,81,5523
UA306,Latam,SFO,LHR,2025-05-02 05:59:46.246244,2025-05-02 08:56:46.246244,2025-05-02 09:03:46.246244,177,on_time,0,,279,21411
LA7052,Latam,CDG,ORD,2025-05-05 23:04:16.985586,2025-05-06 03:04:16.985586,2025-05-06 03:00:16.985586,240,on_time,0,,181,15888
LA9855,Lufthansa,LHR,SFO,2025-05-06 17:48:21.204521,2025-05-06 21:12:21.204521,2025-05-06 21:08:21.204521,204,on_time,0,,187,16330
EK2161,Lufthansa,LHR,GRU,2025-05-02 23:21:32.440036,2025-05-03 05:32:32.440036,2025-05-03 06:24:32.440036,371,diverted,0,,186,21119
AA8769,American,CDG,JFK,2025-05-04 06:13:57.559600,2025-05-04 10:19:57.559600,2025-05-04 10:16:57.559600,246,on_time,0,,109,25728
UA209,Delta,SFO,LHR,2025-05-03 19:45:10.710144,2025-05-03 23:05:10.710144,2025-05-03 23:18:10.710144,200,on_time,0,,157,6843
AA234,United,ORD,GRU,2025-05-02 23:47:31.220479,2025-05-03 03:26:31.220479,2025-05-03 03:27:31.220479,219,on_time,0,,73,12977
EK3467,United,LAX,JFK,2025-05-07 05:16:46.009380,2025-05-07 14:43:46.009380,2025-05-07 14:57:46.009380,567,on_time,0,,215,25665
EK7643,United,ATL,LHR,2025-05-05 19:07:58.602104,2025-05-06 04:19:58.602104,2025-05-06 04:26:58.602104,552,on_time,0,,146,6996
DL5190,United,DFW,LHR,2025-05-01 14:31:08.374378,2025-05-02 00:28:08.374378,2025-05-02 00:38:08.374378,597,on_time,0,,176,8232
LA386,Lufthansa,DFW,ATL,2025-05-03 03:48:29.210273,2025-05-03 11:10:29.210273,2025-05-03 11:22:29.210273,442,on_time,0,,143,25126
AA5257,American,JFK,DFW,2025-05-07 22:17:38.104105,2025-05-08 05:21:38.104105,2025-05-08 05:31:38.104105,424,on_time,0,,65,11714
LH2547,Emirates,LHR,JFK,2025-05-05 13:00:21.504569,2025-05-05 19:12:21.504569,2025-05-05 19:25:21.504569,372,on_time,0,,260,9308
AA7989,Delta,JFK,SFO,2025-05-04 02:27:26.438708,2025-05-04 07:20:26.438708,2025-05-04 07:22:26.438708,293,on_time,0,,252,10607
AA9533,Latam,LHR,JFK,2025-05-06 11:27:25.615083,2025-05-06 21:44:25.615083,,617,canceled,0,air_traffic,0,0
DL890,Lufthansa,ORD,LAX,2025-05-05 18:02:23.761845,2025-05-06 02:25:23.761845,2025-05-06 02:21:23.761845,503,on_time,0,,135,28040
AA2495,Lufthansa,GRU,DFW,2025-05-03 23:06:16.505711,2025-05-04 00:31:16.505711,2025-05-04 00:37:16.505711,85,on_time,0,,69,6797
LA5915,United,JFK,DFW,2025-05-05 16:34:27.379133,2025-05-06 03:01:27.379133,2025-05-06 03:06:27.379133,-627,on_time,0,,108,9438
LH948,American,JFK,CDG,2025-05-06 07:50:11.997459,2025-05-06 14:51:11.997459,2025-05-06 14:56:11.997459,421,on_time,0,,142,19450
DL4137,American,CDG,ORD,2025-05-04 02:17:35.940870,2025-05-04 03:07:35.940870,2025-05-04 03:18:35.940870,50,on_time,0,,148,18109
DL328,Delta,JFK,SFO,2025-05-03 15:34:44.396774,2025-05-03 23:11:44.396774,2025-05-03 23:17:44.396774,457,on_time,0,,282,19165
DL6471,American,SFO,LAX,2025-05-04 20:53:45.267476,2025-05-04 23:28:45.267476,2025-05-04 23:37:45.267476,155,on_time,0,,177,16741
LA6936,Latam,ATL,LAX,2025-05-04 01:01:19.576671,2025-05-04 09:12:19.576671,2025-05-04 09:12:19.576671,491,overbooked,0,,208,23368
EK9648,American,ORD,GRU,2025-05-07 01:27:59.392902,2025-05-07 02:23:59.392902,2025-05-07 02:18:59.392902,56,on_time,0,,298,7943
DL7612,Lufthansa,LAX,JFK,2025-05-03 22:28:56.179460,2025-05-04 05:08:56.179460,2025-05-04 05:23:56.179460,400,on_time,0,,285,12479
DL4378,United,LAX,CDG,2025-05-06 16:18:10.268309,2025-05-06 19:25:10.268309,2025-05-06 19:28:10.268309,187,on_time,0,,54,25566
EK6204,Delta,JFK,ATL,2025-05-04 16:17:43.665530,2025-05-04 20:40:43.665530,2025-05-04 20:55:43.665530,263,on_time,0,,209,10133
DL8751,Emirates,LAX,LHR,2025-05-05 22:04:59.066443,2025-05-06 09:08:59.066443,2025-05-06 09:08:59.066443,664,overbooked,0,,86,11090
DL3955,Lufthansa,SFO,ORD,2025-05-05 17:43:06.090080,2025-05-05 19:47:06.090080,2025-05-06 03:17:06.090080,124,delayed,450,,189,29392
DL3867,Emirates,LHR,ORD,2025-05-05 10:38:54.020255,2025-05-05 14:44:54.020255,2025-05-05 14:48:54.020255,246,on_time,0,,102,28978
AA3424,Latam,LHR,GRU,2025-05-06 00:17:42.683653,2025-05-06 11:52:42.683653,2025-05-06 16:51:42.683653,695,delayed,299,,150,24188
DL6777,Lufthansa,ORD,CDG,2025-05-06 19:37:34.018615,2025-05-06 22:45:34.018615,2025-05-06 22:54:34.018615,188,on_time,0,,257,27238
LH4781,Emirates,LAX,ORD,2025-05-07 15:08:42.020814,2025-05-07 21:50:42.020814,2025-05-07 21:45:42.020814,402,on_time,0,,276,13121
DL9373,Emirates,DFW,CDG,2025-05-07 07:28:34.351443,2025-05-07 12:15:34.351443,2025-05-07 12:24:34.351443,287,on_time,0,,212,20635
LH3057,American,ATL,ORD,2025-05-03 01:40:29.697623,2025-05-03 08:49:29.697623,2025-05-03 08:45:29.697623,429,on_time,0,,291,18964
LA7321,Emirates,SFO,ORD,2025-05-06 02:22:14.061902,2025-05-06 03:19:14.061902,2025-05-06 03:22:14.061902,57,on_time,0,,241,13086
LH6729,Emirates,CDG,JFK,2025-05-01 20:29:42.132132,2025-05-02 01:47:42.132132,2025-05-02 11:02:42.132132,318,delayed,555,,192,26548
EK657,American,JFK,ATL,2025-05-04 21:43:58.321948,2025-05-05 07:13:58.321948,2025-05-05 07:14:58.321948,570,on_time,0,,216,6079
LA4835,Latam,ORD,LAX,2025-05-04 17:01:13.670116,2025-05-04 23:50:13.670116,2025-05-05 00:00:13.670116,-409,on_time,0,,91,17534
EK8482,Delta,DFW,SFO,2025-05-03 17:10:49.295426,2025-05-04 03:10:49.295426,2025-05-04 03:07:49.295426,600,on_time,0,,245,26258
UA1473,American,LAX,CDG,2025-05-06 10:43:27.982985,2025-05-06 16:24:27.982985,2025-05-06 16:27:27.982985,341,on_time,0,,281,5080
LH8999,Delta,CDG,GRU,2025-05-04 02:35:07.787353,2025-05-04 05:27:07.787353,2025-05-04 05:31:07.787353,172,on_time,0,,91,28755
DL679,Latam,DFW,LAX,2025-05-02 12:59:43.037334,2025-05-02 21:32:43.037334,2025-05-02 21:47:43.037334,513,on_time,0,,176,26739
EK2437,American,ATL,GRU,2025-05-01 02:27:41.605808,2025-05-01 11:48:41.605808,2025-05-01 11:45:41.605808,561,on_time,0,,90,12794
LA5851,American,GRU,LHR,2025-05-01 13:58:59.509439,2025-05-01 23:17:59.509439,2025-05-01 23:22:59.509439,559,on_time,0,,154,17965
DL2601,Emirates,GRU,DFW,2025-05-01 14:38:43.515948,2025-05-01 17:40:43.515948,2025-05-01 17:40:43.515948,182,overbooked,0,,124,9741
EK7806,Emirates,LHR,SFO,2025-05-07 04:19:40.396964,2025-05-07 06:14:40.396964,2025-05-07 06:19:40.396964,115,on_time,0,,220,24957
UA6467,Emirates,LAX,LHR,2025-05-02 02:50:06.605051,2025-05-02 12:49:06.605051,2025-05-02 12:53:06.605051,599,on_time,0,,210,26607
UA3313,Emirates,GRU,ORD,2025-05-03 13:49:54.403156,2025-05-03 19:09:54.403156,2025-05-03 20:03:54.403156,320,diverted,0,,186,19783
EK2237,United,CDG,SFO,2025-05-05 22:59:44.526178,2025-05-06 04:51:44.526178,2025-05-06 04:49:44.526178,352,on_time,0,,248,18551
EK6664,United,SFO,DFW,2025-05-06 00:49:20.587471,2025-05-06 07:07:20.587471,2025-05-06 07:06:20.587471,378,on_time,0,,64,19796
UA9324,Latam,LAX,ATL,2025-05-05 16:37:11.701521,2025-05-05 22:51:11.701521,2025-05-05 22:46:11.701521,374,on_time,0,,155,8129
LA7025,American,ORD,DFW,2025-05-07 20:12:31.647172,2025-05-07 23:35:31.647172,2025-05-07 23:35:31.647172,203,on_time,0,,169,6290
AA440,Delta,LHR,ORD,2025-05-07 21:34:11.721993,2025-05-07 22:48:11.721993,2025-05-08 04:38:11.721993,74,delayed,350,,150,5284
EK7346,Delta,ATL,ORD,2025-05-01 13:55:03.391123,2025-05-01 15:58:03.391123,2025-05-01 15:57:03.391123,123,on_time,0,,257,12011
AA5648,Latam,GRU,LHR,2025-05-04 02:59:37.540826,2025-05-04 06:00:37.540826,2025-05-04 06:14:37.540826,181,on_time,0,,151,15460
UA2708,Delta,JFK,LAX,2025-05-05 11:49:24.993631,2025-05-05 12:46:24.993631,2025-05-05 12:56:24.993631,57,on_time,0,,143,19691
LA3536,Emirates,LHR,ATL,2025-05-06 22:22:26.695997,2025-05-07 10:05:26.695997,2025-05-07 17:30:26.695997,703,delayed,445,,265,24559
EK3610,Delta,JFK,SFO,2025-05-02 17:14:40.928228,2025-05-02 18:08:40.928228,2025-05-02 18:08:40.928228,54,on_time,0,,213,29061
LA9518,United,ATL,CDG,2025-05-06 19:21:01.977549,2025-05-07 06:49:01.977549,2025-05-07 07:04:01.977549,688,on_time,0,,111,6680
LH2118,Lufthansa,LAX,SFO,2025-05-07 21:16:59.786421,2025-05-07 22:01:59.786421,2025-05-07 22:06:59.786421,45,on_time,0,,234,27802
EK593,Lufthansa,GRU,ORD,2025-05-03 10:18:29.380087,2025-05-03 19:10:29.380087,2025-05-03 19:22:29.380087,532,on_time,0,,293,9285
AA393,Delta,GRU,LAX,2025-05-01 02:31:43.288609,2025-05-01 13:02:43.288609,2025-05-01 13:04:43.288609,631,on_time,0,,85,15412
LA2370,American,CDG,ORD,2025-05-04 09:32:09.739609,2025-05-04 15:23:09.739609,2025-05-04 15:22:09.739609,351,on_time,0,,154,27793
LA1522,American,LHR,LAX,2025-05-03 12:49:49.979728,2025-05-04 00:40:49.979728,2025-05-04 01:53:49.979728,711,diverted,0,,142,7294
LH5465,United,CDG,SFO,2025-05-03 23:39:57.218004,2025-05-04 03:14:57.218004,2025-05-04 03:25:57.218004,215,on_time,0,,249,9424
DL2329,American,JFK,LHR,2025-05-01 07:31:54.035525,2025-05-01 17:37:54.035525,2025-05-01 17:34:54.035525,606,on_time,0,,210,11641
LA8615,Lufthansa,SFO,ORD,2025-05-01 20:20:22.580423,2025-05-01 22:20:22.580423,,120,canceled,0,weather,0,0
UA8287,United,LAX,CDG,2025-05-01 19:48:37.999795,2025-05-02 07:05:37.999795,2025-05-02 07:17:37.999795,677,on_time,0,,284,26593
DL1523,Latam,DFW,SFO,2025-05-02 07:12:04.835103,2025-05-02 18:27:04.835103,2025-05-02 18:23:04.835103,675,on_time,0,,71,11944
UA946,United,ATL,JFK,2025-05-03 11:13:48.274531,2025-05-03 22:18:48.274531,2025-05-03 22:17:48.274531,665,on_time,0,,151,5618
EK9840,American,ORD,CDG,2025-05-02 12:49:20.794207,2025-05-02 21:18:20.794207,2025-05-02 21:18:20.794207,509,overbooked,0,,177,28703
DL7374,United,ATL,GRU,2025-05-02 11:46:37.022583,2025-05-02 19:24:37.022583,2025-05-02 19:34:37.022583,458,on_time,0,,246,21838
EK9325,United,GRU,CDG,2025-05-07 09:25:27.303659,2025-05-07 18:56:27.303659,2025-05-07 19:02:27.303659,571,on_time,0,,265,6519
LA9531,United,LAX,JFK,2025-05-02 23:03:50.429645,2025-05-03 08:26:50.429645,2025-05-03 08:36:50.429645,563,on_time,0,,109,26481
UA5563,Delta,ATL,LHR,2025-05-01 17:14:46.770143,2025-05-01 22:30:46.770143,2025-05-01 22:30:46.770143,316,on_time,0,,63,19804
LH678,United,LAX,ATL,2025-05-03 12:51:16.996887,2025-05-03 14:30:16.996887,2025-05-03 14:42:16.996887,99,on_time,0,,223,23613
EK6603,United,LHR,ORD,2025-05-01 05:43:27.160919,2025-05-01 13:03:27.160919,,440,canceled,0,weather,0,0
UA1381,United,DFW,CDG,2025-05-04 22:08:14.839076,2025-05-05 06:39:14.839076,2025-05-05 06:50:14.839076,511,on_time,0,,108,29245
EK7943,Emirates,ATL,CDG,2025-05-02 13:39:34.198398,2025-05-03 01:11:34.198398,2025-05-03 01:22:34.198398,692,on_time,0,,129,12114
